MeetID;LifterID;Name;Sex;Event;Equipment;Age;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Wilks;McCulloch
3190;18461;Ralph Celio;M;SBD;Single-ply;31.5;Open;109.9;110;;;;;330;;;;;207.5;;;;;327.5;865;7;509.19;509.19
3198;18461;Ralph Celio;M;SBD;Single-ply;32.5;Open;109.7;110;;;;;350;;;;;200;;;;;320;870;5;512.42;512.42
3209;18461;Ralph Celio;M;SBD;Single-ply;34.5;Open;116.5;125;;;;;340;;;;;195;;;;;310;845;12;489.33;489.33
3678;18461;Ralph Celio;M;SBD;Single-ply;;Open;109.7;110;310;330;-340;;330;190;200;-207.5;;200;290;305;-310;;305;835;1;491.80;491.80
3852;71594;Ralph Cole;M;SBD;Wraps;;jr;73.94;75;;;;;175;;;;;110;;;;;220;505;1;363.46;363.46
3817;70341;Ralph Cole IV;M;SBD;Wraps;;nov;73.03;75;;;;;142.5;;;;;100;;;;;212.5;455;1;330.39;330.39
3840;70341;Ralph Cole IV;M;SBD;Wraps;;jr;74.75;75;;;;;177.5;;;;;105;;;;;235;517.5;1;369.61;369.61
10585;70341;Ralph Cole IV;M;SBD;Raw;21.5;R-JR;73.78;74;175;182.5;-187.5;;182.5;100;-110;-110;;100.0;215;227.5;;;227.5;510;1;367.63;367.63
10784;143330;Ralph Crandle;M;SBD;Single-ply;;HS;73.6;75;170.1;183.7;;;183.7;113.4;;;;113.4;215.5;;;;215.5;512.6;12;370.15;370.15
10798;143330;Ralph Crandle;M;SBD;Single-ply;17.5;T3;77.11;82.5;199.6;-208.7;208.7;;208.7;102.1;106.6;;;106.6;226.8;-249.5;249.5;;249.5;564.7;3;394.84;394.84
11048;143330;Ralph Crandle;M;SBD;Single-ply;;HSJV;73.1;75;182.5;190;-195;;190;102.5;110;112.5;;112.5;215;230;237.5;;237.5;540;2;391.85;391.85
11060;143330;Ralph Crandle;M;SBD;Single-ply;17.5;Y;74.15;75;200;217.5;-227.5;;217.5;100;110;120;;120;227.5;-242.5;-245;;227.5;565;14;405.83;405.83
3153;62387;Ralph Davidsson;M;SBD;Single-ply;;Masters 2;82.5;82.5;;;;;162.5;;;;;102.5;;;;;185;450;9;301.46;301.46
11699;168303;Ralph Debaufre Jr;M;B;Raw;;Masters 55-59;82.5;82.5;;;;;;;;;;102.06;;;;;;102.06;1;68.37;68.37
11733;168303;Ralph Debaufre Jr;M;;Raw;57;Master Men 55-59;81.47;82.5;;;;;;;;;;107.50;;;;;;107.50;1;72.56;92.01
12671;187898;Ralph Dirksen;M;SBD;Single-ply;;Masters 2;169.6;145+;;;;;262.5;;;;;182.5;;;;;262.5;707.5;2;384.42;384.42
11767;169369;Ralph Eckely;M;;Wraps;62;Master Men 60-64;101.60;110;;;;;152.50;;;;;102.50;;;;;165.00;420.00;1;254.02;353.86
102;4108;Ralph Eckley;M;SBD;Wraps;63;M5R;101.42;110;137.5;-147.5;-147.5;;137.5;100;-102.5;-102.5;;100;137.5;150;165;;165;402.5;1;243.61;346.16
7729;4108;Ralph Eckley;M;SBD;Wraps;;Pro Master 65-69;98.7;100;;;;;165;;;;;105;;;;;170;440;1;269.21;269.21
7795;4108;Ralph Eckley;M;SBD;Wraps;;Amateur Master 65-69;99.3;100;;;;;150;;;;;100;;;;;170;420;1;256.33;256.33
8401;4108;Ralph Eckley;M;SBD;Wraps;65;M-M6R;97.65;100;;;;;162.5;;;;;105;;;;;172.5;440;1;270.41;400.21
2236;32587;Ralph Eriksen;M;SBD;Raw;24.5;Open;65.10;66;;;;;87.5;;;;;120.0;;;;;135.0;342.5;2;272.01;272.01
3156;62471;Ralph Farguharsson;M;SBD;Single-ply;;Open;100;100;;;;;310;;;;;175;;;;;310;795;6;483.83;483.83
2662;42260;Ralph Farquharson;M;SBD;Single-ply;;Open;99.6;100;;;;;305;;;;;182.5;;;;;312.5;800;3;487.66;487.66
3149;42260;Ralph Farquharson;M;SBD;Single-ply;;Masters 1;100;100;;;;;315.0;;;;;170.0;;;;;310.0;795.0;2;483.83;483.83
3153;42260;Ralph Farquharson;M;SBD;Single-ply;;Masters 1;100;100;;;;;320;;;;;185;;;;;315;820;1;499.04;499.04
3158;42260;Ralph Farquharson;M;SBD;Single-ply;;Masters 1;100;100;;;;;310;;;;;182.5;;;;;317.5;810;2;492.96;492.96
3161;42260;Ralph Farquharson;M;SBD;Single-ply;43.5;Masters 1;100;100;;;;;290.0;;;;;192.5;;;;;307.5;790.0;2;480.79;480.79
11617;166900;Ralph Franco;M;SBD;Single-ply;17;Junior/Senior;125;125;;;;;206.38;;;;;102.06;;;;;;308.44;6;175.76;189.82
3800;69873;Ralph Garcia;M;B;Raw;;mp;97.7;100;;;;;;;;;;122.5;;;;;;122.5;1;75.27;75.27
3800;69873;Ralph Garcia;M;BD;Raw;;mp;97.7;100;;;;;;;;;;122.5;;;;;215;337.5;1;207.37;207.37
3858;69873;Ralph Garcia;M;BD;Raw;;m2;98.02;100;;;;;;;;;;127.5;;;;;210;337.5;1;207.09;207.09
11773;69873;Ralph Garcia;M;;Single-ply;54;Master Men 50-54;99.16;100;;;;;;;;;;180.00;;;;;;180.00;1;109.92;132.34
11773;69873;Ralph Garcia;M;;Single-ply;54;Master Men 50-54;99.16;100;;;;;;;;;;;;;;;242.50;242.50;1;148.09;178.30
11872;69873;Ralph Garcia;M;;Single-ply;55;Master Men 55-59;98.97;100;;;;;;;;;;-172.50;;;;;;;DQ;;
11872;69873;Ralph Garcia;M;;Single-ply;55;Master Men 55-59;98.97;100;;;;;;;;;;;;;;;-230.00;;DQ;;
12329;69873;Ralph Garcia;M;SBD;Single-ply;58;Master 55-59;99.9;100;;;;;205;;;;;;;;;;;;DQ;;
10143;129869;Ralph Garrett;M;SBD;Single-ply;;Boys;72.94;75;;;;;172.37;;;;;102.06;;;;;163.29;437.72;4;318.13;318.13
794;20374;Ralph Graham;M;SBD;Single-ply;;Open;97.5;100;;;;;80.0;;;;;62.5;;;;;80.0;222.5;2;136.83;136.83
987;20374;Ralph Graham;M;SBD;Single-ply;;Open;96.3;105;;;;;152.5;;;;;95.0;;;;;162.5;410.0;4;253.49;253.49
1017;20374;Ralph Graham;M;SBD;Single-ply;;Open;92.5;93;;;;;140;;;;;90;;;;;165;395;1;248.77;248.77
1048;20374;Ralph Graham;M;SBD;Raw;;Sub-Junior;110.2;120;;;;;130.0;;;;;90.0;;;;;170.0;390.0;2;229.38;229.38
1092;20374;Ralph Graham;M;SBD;Raw;;Open;96.5;105;;;;;147.5;;;;;85.0;;;;;160.0;392.5;4;242.45;242.45
1116;20374;Ralph Graham;M;SBD;Raw;;Open;95.9;105;;;;;140.0;;;;;80.0;;;;;152.5;372.5;2;230.73;230.73
1144;20374;Ralph Graham;M;SBD;Raw;;Open;98.0;105;;;;;127.5;;;;;80.0;;;;;140.0;347.5;3;213.24;213.24
1166;20374;Ralph Graham;M;SBD;Raw;;Open;97.1;105;;;;;115.0;;;;;75.0;;;;;150.0;340.0;6;209.46;209.46
10044;126843;Ralph Hernandez;M;SBD;Single-ply;;Boys;121.38;125;;;;;;;;;;;;;;;;;DQ;;
10269;126843;Ralph Hernandez;M;SBD;Single-ply;;Boys;121.11;125;;;;;192.78;;;;;111.13;;;;;183.7;487.61;10;279.75;279.75
8341;106917;Ralph Hillipad;M;B;Raw;;Sub-master;67.5;67.5;;;;;;;;;;120.2;;;;;;120.2;1;92.68;92.68
8341;106917;Ralph Hillipad;M;D;Raw;;Sub-master;67.5;67.5;;;;;;;;;;;;;;;199.58;199.58;1;153.88;153.88
420;18308;Ralph Kowal;M;SBD;Single-ply;;Open;110;110;;;;;145;;;;;97.5;;;;;192.5;435;2;255.99;255.99
421;18308;Ralph Kowal;M;SBD;Single-ply;;Open;125;125;;;;;152.5;;;;;100;;;;;217.5;470;3;267.83;267.83
423;18308;Ralph Kowal;M;SBD;Single-ply;;Open;127.3;140;;;;;202.5;;;;;115;;;;;232.5;550;1;312.29;312.29
171;7275;Ralph Kusinirak;M;SBD;Single-ply;;Open;96.75;100;;;;;272.16;;;;;183.7;;;;;226.8;682.66;1;421.22;421.22
348;16722;Ralph Labong;M;SBD;Wraps;20;M-J;99.8;100;192.5;-207.5;-207.5;;192.5;112.5;117.5;-125;;117.5;205;215;227.5;;227.5;537.5;1;327.38;337.20
11551;165809;Ralph Longo;M;B;Single-ply;19;M-C;92.5;100;;;;;;110;-117.5;125;;125;;;;;;125;1;78.73;81.88
12629;185900;Ralph Mann;M;SBD;Raw;46;Master 45-49;126.7;140;;;;;142.5;;;;;;;;;;;;DQ;;
11960;173517;Ralph Markham;M;;Raw;48;Master 45-49;107.90;110;;;;;;;;;;;;;;;272.50;272.50;1;161.34;176.99
9804;122180;Ralph Montemayor;M;SBD;Single-ply;;Boys;97.61;100;;;;;210.92;;;;;142.88;;;;;210.92;564.72;8;347.12;347.12
9853;122180;Ralph Montemayor;M;SBD;Single-ply;;Boys;97.25;100;;;;;238.14;;;;;145.15;;;;;226.8;610.08;2;375.60;375.60
10040;122180;Ralph Montemayor;M;SBD;Single-ply;;Boys;105.01;110;;;;;272.16;;;;;165.56;;;;;229.06;666.78;1;398.42;398.42
10161;122180;Ralph Montemayor;M;SBD;Single-ply;;Boys;104.51;110;;;;;272.16;;;;;172.37;;;;;240.4;684.92;1;409.95;409.95
10317;122180;Ralph Montemayor;M;SBD;Single-ply;;Boys;106.87;110;;;;;281.23;;;;;170.1;;;;;235.87;687.19;1;408.16;408.16
10663;140646;Ralph Morton;M;SBD;Raw;;R-M1a;103.6;105;170;-187.5;-205;;170;145;-157.5;-172.5;;145;185;-197.5;-210;;185;500;2;300.21;300.21
10049;127065;Ralph Naverette;M;SBD;Single-ply;;Boys;146.51;125+;;;;;183.7;;;;;102.06;;;;;151.95;437.72;7;242.99;242.99
10085;127065;Ralph Naverette;M;SBD;Single-ply;;Boys;147.33;125+;;;;;183.7;;;;;102.06;;;;;174.63;460.4;3;255.38;255.38
10124;127065;Ralph Naverette;M;SBD;Single-ply;;Boys;146.06;125+;;;;;190.51;;;;;124.74;;;;;172.37;487.61;2;270.81;270.81
10227;127065;Ralph Naverette;M;SBD;Single-ply;;Boys;146.78;125+;;;;;199.58;;;;;127.01;;;;;172.37;498.95;2;276.91;276.91
932;21089;Ralph Nevill;M;SBD;Single-ply;;Master 2;93.0;100;;;;;125.0;;;;;92.5;;;;;170.0;387.5;1;243.42;243.42
943;21089;Ralph Nevill;M;SBD;Single-ply;;Master 2;91.3;100;;;;;125.0;;;;;92.5;;;;;170.0;387.5;2;245.61;245.61
1275;21089;Ralph Nevill;M;SBD;Raw;;Master 3;83.3;93;;;;;107.5;;;;;82.5;;;;;152.5;342.5;1;228.13;228.13
1291;21089;Ralph Nevill;M;B;Raw;;Master 3;85.6;93;;;;;;;;;;80.0;;;;;;80.0;2;52.46;52.46
1316;21089;Ralph Nevill;M;SBD;Raw;;Master 3;82.6;83;;;;;100;;;;;80;;;;;152.5;332.5;2;222.58;222.58
7265;83530;Ralph Pabelico;M;SBD;Raw;25.5;;72.4;74;147.5;157.5;-162.5;;157.5;92.5;100;-105;;100;-185;-200;-205;;;;DQ;;
7359;83530;Ralph Pabelico;M;SBD;Raw;26.5;;65.3;66;155;157.5;162.5;;162.5;-87.5;92.5;-97.5;;92.5;202.5;-207.5;-207.5;;202.5;457.5;2;362.41;362.41
12576;184874;Ralph Palombo;M;SBD;Raw;17;Junior 16-17;69.7;75;;;;;92.5;;;;;77.5;;;;;145;315;1;236.84;255.78
3846;71281;Ralph Parsons;M;BD;Raw;;p+f;73.44;75;;;;;;;;;-120.00;117.5;;;;180.00;172.5;290;1;209.73;209.73
430;18464;Ralph Payne;M;SBD;Single-ply;;Open;97.7;100;;;;;257.5;;;;;150.0;;;;;260.0;667.5;2;410.14;410.14
442;18464;Ralph Payne;M;SBD;Single-ply;;Open;100;100;;;;;260;;;;;145;;;;;257.5;662.5;1;403.19;403.19
455;18464;Ralph Payne;M;SBD;Single-ply;;Open;98.1;100;;;;;255.0;;;;;142.5;;;;;262.5;660.0;4;404.84;404.84
505;18464;Ralph Payne;M;B;Single-ply;;Open;99.2;100;;;;;;;;;;157.5;;;;;;157.5;1;96.16;96.16
790;18464;Ralph Payne;M;B;Single-ply;;Master 1;99.5;100;;;;;;;;;;152.5;;;;;;152.5;2;93.00;93.00
793;18464;Ralph Payne;M;B;Single-ply;;Master 1;101.3;110;;;;;;;;;;172.5;;;;;;172.5;1;104.45;104.45
796;18464;Ralph Payne;M;B;Single-ply;;Master 1;100.6;110;;;;;;;;;;177.5;;;;;;177.5;1;107.77;107.77
811;18464;Ralph Payne;M;B;Single-ply;;Master 1;102.7;110;;;;;;;;;;180.0;;;;;;180.0;1;108.42;108.42
830;18464;Ralph Payne;M;B;Single-ply;;Master 1;100;100;;;;;;;;;;185;;;;;;185;1;112.59;112.59
840;18464;Ralph Payne;M;B;Single-ply;;Master 1;100;100;;;;;;;;;;182.5;;;;;;182.5;2;111.07;111.07
853;18464;Ralph Payne;M;B;Single-ply;;Master 1;100;100;;;;;;;;;;175.0;;;;;;175.0;1;106.50;106.50
862;18464;Ralph Payne;M;B;Single-ply;;Master 1;99.9;100;;;;;;;;;;187.5;;;;;;187.5;1;114.16;114.16
874;18464;Ralph Payne;M;B;Single-ply;;Master 1;99.9;100;;;;;;;;;;187.5;;;;;;187.5;1;114.16;114.16
473;18731;Ralph Petten;M;SBD;Single-ply;;Master 2;87.7;90;;;;;125.0;;;;;110.0;;;;;192.5;427.5;1;276.63;276.63
523;18731;Ralph Petten;M;SBD;Single-ply;;Open;88.6;90;;;;;;;;;;130.0;;;;;;130.0;4;83.67;83.67
524;18731;Ralph Petten;M;SBD;Single-ply;;Master 2;88.6;90;;;;;;;;;;130.0;;;;;;130.0;1;83.67;83.67
563;18731;Ralph Petten;M;B;Single-ply;;Open;88.2;90;;;;;;;;;;127.5;;;;;;127.5;3;82.25;82.25
564;18731;Ralph Petten;M;SBD;Single-ply;;Open;88.2;90;;;;;150.0;;;;;127.5;;;;;207.5;485.0;2;312.88;312.88
934;18731;Ralph Petten;M;B;Single-ply;;Master 3;92.9;100;;;;;;;;;;122.5;;;;;;122.5;1;76.99;76.99
11099;153685;Ralph Pimentel;M;SBD;Raw;;R-O;87.1;93;-157.5;167.5;-175;;167.5;107.5;-115;115;;115;205;215;-225;;215;497.5;7;323.12;323.12
12334;180674;Ralph Punzalan;M;SBD;Raw;33;Open;98.5;100;;;;;195;;;;;150;;;;;192.5;537.5;4;329.14;329.14
12334;180674;Ralph Punzalan;M;B;Raw;33;Open;98.5;100;;;;;;;;;;150;;;;;;150;1;91.85;91.85
10554;137147;Ralph Remoroza;M;SBD;Raw;26.5;R-O;80.5;83;182.5;197.5;-202.5;;197.5;-147.5;-147.5;-147.5;;;210;220;-227.5;;220;;DQ;;
3135;61691;Ralph Renzitte;M;SBD;Single-ply;;Open;149.5;125+;290;305;;;305;200;-215;215;;215;252.5;292.5;305;;305;825;4;456.68;456.68
11593;166424;Ralph Ridenour;M;B;Single-ply;28;Open;83.91;90;;;;;;110;127.46;-147.42;;127.46;;;;;;127.46;2;84.54;84.54
11607;166424;Ralph Ridenour;M;;Single-ply;29;Open Men;89.40;90;;;;;182.50;;;;;162.50;;;;;197.50;542.50;2;347.52;347.52
11620;166424;Ralph Ridenour;M;B;Single-ply;30;Open;89.9;90;;;;;;;;;;187.5;;;;;;187.5;1;119.77;119.77
11623;166424;Ralph Ridenour;M;B;Single-ply;30;Open Men;88.54;90;;;;;;;;;;180.00;;;;;;180.00;1;115.89;115.89
8449;108784;Ralph Rudhage;M;SBD;Raw;;Masters 1;91.95;93;;;;;185.00;;;;;107.50;;;;;210.00;502.50;7;317.39;317.39
8476;108784;Ralph Rudhage;M;SBD;Raw;;Open;96.00;105;;;;;190.00;;;;;102.50;;;;;212.50;505.00;11;312.66;312.66
8488;108784;Ralph Rudhage;M;SBD;Raw;;Masters 1;92.65;93;;;;;192.50;;;;;110.00;;;;;215.00;517.50;9;325.67;325.67
8515;108784;Ralph Rudhage;M;SBD;Raw;;Open;95.90;105;;;;;180.00;;;;;115.00;;;;;200.00;495.00;11;306.61;306.61
8753;108784;Ralph Rudhage;M;S;Single-ply;;Open;88.90;93;;;;;160.00;;;;;;;;;;;160.00;10;102.79;102.79
8917;108784;Ralph Rudhage;M;SBD;Raw;;Open;88.60;93;;;;;160.00;;;;;105.00;;;;;205.00;470.00;10;302.49;302.49
11462;161442;Ralph Slattery;M;BD;Raw;38.5;R-SO;86.5;93;;;;;;52.5;55;-57.5;;55;77.5;82.5;87.5;;87.5;142.5;1;92.90;92.90
3028;56981;Ralph Sofferdine;M;B;Single-ply;65.5;Masters 3;121.8;125;;;;;;167.5;175;-182.5;;175;;;;;;175;3;100.27;100.27
3036;56981;Ralph Sofferdine;M;B;Single-ply;66.5;Masters 3;122.5;125;;;;;;-190;-190;-190;;;;;;;;;DQ;;
3042;56981;Ralph Sofferdine;M;B;Single-ply;67.5;Masters 3;125.9;125+;;;;;;177.5;182.5;190;;190;;;;;;190;1;108.11;108.11
11527;165069;Ralph Soffredine;M;B;Single-ply;;M6;125;125;;;;;;;;;;160;;;;;;160;1;91.18;91.18
11532;165069;Ralph Soffredine;M;B;Single-ply;66;M 65-69;125;125;;;;;;-185;-185;185;;185;;;;;;185;1;105.42;159.29
7680;92719;Ralph Stover;M;SBD;Multi-ply;;Amateur Open;71.35;75;;;;;294.84;;;;;165.56;;;;;231.33;691.73;1;510.95;510.95
8160;92719;Ralph Stover;M;SBD;Multi-ply;;Pro;66.22;67.5;;;;;276.69;;;;;167.83;;;;;222.26;666.78;2;522.13;522.13
8166;92719;Ralph Stover;M;SBD;Multi-ply;;Juniors;66.59;67.5;;;;;249.48;;;;;174.63;;;;;226.8;650.91;1;507.39;507.39
8166;92719;Ralph Stover;M;SBD;Multi-ply;;Open;66.59;67.5;;;;;249.48;;;;;174.63;;;;;226.8;650.91;1;507.39;507.39
8186;92719;Ralph Stover;M;SBD;Multi-ply;;Open;66.59;67.5;;;;;267.62;;;;;170.1;;;;;204.12;641.83;2;500.31;500.31
8;328;Ralph Towery;M;SBD;Raw;25;Open;74.21;75;145;155;165;;165;-110;120;-127.5;;120;160;170;185;;185;470;2;337.40;337.40
3011;56179;Ralph Young;M;B;Single-ply;36.5;Open;98;100;;;;;;;;;;240;;;;;;240;3;147.28;147.28
3014;56179;Ralph Young;M;B;Single-ply;37.5;Open;98.9;100;;;;;;232.5;240;245;;245;;;;;;245;1;149.77;149.77
3028;56179;Ralph Young;M;B;Single-ply;39.5;Masters 1;97.5;100;;;;;;240;-245.5;-250;;240;;;;;;240;1;147.59;147.59
3037;56179;Ralph Young;M;B;Single-ply;40.5;Open;99.6;100;;;;;;-260;260;-270;;260;;;;;;260;2;158.49;158.49
11046;56179;Ralph Young;M;BD;Raw;;R-O;89.5;93;;;;;;175;182.5;185;;185.0;227.5;245;-255;;245.0;430;1;275.29;275.29
11063;56179;Ralph Young;M;BD;Raw;53.5;R-O;88;93;;;;;;172.5;-180;-180;;172.5;227.5;-250;-250;;227.5;400;3;258.36;258.36
11127;56179;Ralph Young;M;BD;Raw;;R-M1b;87.1;90;;;;;;;;;;175;;;;;250;425;1;276.03;276.03
11130;56179;Ralph Young;M;BD;Raw;;R-M2a;88.1;90;;;;;;;;;;182.5;;;;;245;427.5;1;275.96;275.96
11131;56179;Ralph Young;M;BD;Raw;;R-O;89.9;93;;;;;;-182.5;182.5;-190;;182.5;227.5;245;250;;250;432.5;1;276.26;276.26
11140;56179;Ralph Young;M;BD;Raw;;R-O;88.6;93;;;;;;175;-182.5;-182.5;;175.0;227.5;240;-250;;240.0;415;1;267.09;267.09
11155;56179;Ralph Young;M;BD;Raw;54.5;R-M2a;90;93;;;;;;162.5;172.5;-180;;172.5;210;227.5;-245;;227.5;400;1;255.36;255.36
11155;56179;Ralph Young;M;BD;Raw;54.5;R-O;90;93;;;;;;162.5;172.5;-180;;172.5;210;227.5;-245;;227.5;400;1;255.36;255.36
11225;56179;Ralph Young;M;BD;Raw;52.5;R-O;88.3;93;;;;;;175;182.5;;;182.5;227.5;245;-255;;245;427.5;1;275.62;275.62
11503;56179;Ralph Young;M;B;Single-ply;;Open;100;100;;;;;;;;;;227.5;;;;;;227.5;1;138.45;138.45
11510;56179;Ralph Young;M;B;Single-ply;;Open;100;100;;;;;;235;240;245;;245;;;;;;245;1;149.10;149.10
11519;56179;Ralph Young;M;B;Single-ply;38;Open;98.7;100;;;;;;240;-247.5;247.5;;247.5;;;;;;247.5;1;151.43;151.43
11532;56179;Ralph Young;M;B;Single-ply;40;Open;90;90;;;;;;-240;-245;-245;;;;;;;;;DQ;;
11532;56179;Ralph Young;M;B;Single-ply;40;M 40-44;90;90;;;;;;-240;-245;-245;;;;;;;;;DQ;;
11564;56179;Ralph Young;M;BD;Raw;;Open;87.4;90;;;;;;175;182.5;-190;;182.5;227.5;240;260;;260;442.5;1;286.86;286.86
11565;56179;Ralph Young;M;BD;Raw;;O;86.6;90;;;;;;175;182.5;-185;;182.5;227.5;250;-260;;250;432.5;1;281.78;281.78
11566;56179;Ralph Young;M;BD;Raw;;Open;89.7;93;;;;;;175;-182.5;182.5;;182.5;227.5;-245;;;227.5;410;1;262.19;262.19
11567;56179;Ralph Young;M;BD;Single-ply;;M-O;87.88;93;;;;;;170;-180;180;;180;227.5;-250;-250;;227.5;407.5;1;263.40;263.40
11495;162257;Ralph Young Jr;M;B;Single-ply;;Open;100;100;;;;;;;;;;227.5;;;;;;227.5;3;138.45;138.45
11527;162257;Ralph Young Jr;M;B;Single-ply;;Open;90;90;;;;;;;;;;235;;;;;;235;2;150.02;150.02
10867;145826;Ralph Youngs;M;SBD;Raw;72.5;R-O;107.50;120;105;110;120;;120.0;70;75;77.5;;77.5;145;155;-177.5;;155.0;352.5;5;208.96;208.96
10218;130894;Ralph Yzaguirre;M;SBD;Single-ply;;Boys;104.78;110;;;;;136.08;;;;;97.52;;;;;138.35;371.95;12;222.42;222.42
12401;181852;Ralphael Nguyen;M;B;Raw;24;Open;78.3;82.5;;;;;;;;;;140;;;;;;140;1;96.90;96.90
12401;181852;Ralphael Nguyen;M;D;Raw;24;Open;78.3;82.5;;;;;;;;;;;;;;;227.5;227.5;2;157.47;157.47
3786;69429;Ralphlee Begay;M;SBD;Raw;;int;113.85;125;;;;;220;;;;;170;;;;;250;640;1;372.89;372.89
3806;69429;Ralphlee Begay;M;SBD;Raw;;int;109.77;110;;;;;192.5;;;;;142.5;;;;;245;580;1;341.55;341.55
9762;120819;Ralphy Salas;M;SBD;Single-ply;;Boys;80.29;82.5;;;;;172.37;;;;;104.33;;;;;172.37;449.06;2;305.88;305.88
9817;120819;Ralphy Salas;M;SBD;Single-ply;;Boys;80.2;82.5;;;;;183.7;;;;;106.59;;;;;183.7;474;1;323.09;323.09
9891;120819;Ralphy Salas;M;SBD;Single-ply;;Boys;79.83;82.5;;;;;197.31;;;;;111.13;;;;;185.97;494.42;2;337.99;337.99
9923;120819;Ralphy Salas;M;SBD;Single-ply;;Boys;79.74;82.5;;;;;197.31;;;;;131.54;;;;;179.17;508.02;1;347.54;347.54
3100;59849;Raluca Rebegel;F;SBD;Single-ply;14.5;Sub-Juniors;51.4;52;65;;;;65;25;;;;25;50;;;;50;140;8;176.10;176.10
12925;201544;Ram Hibert;M;SBD;Wraps;18;MT3;81.7;82.5;185;195;-200;;195;105;112.5;-117.5;;112.5;225;232.5;-240;;232.5;540;1;363.88;385.72
210;9669;Ram Narayan Raghuwanshi;M;SBD;Single-ply;60;Masters 3;69.95;75;90;-105;105;;105;-60;60;70;;70;100;120;132.5;;132.5;307.5;4;230.56;308.95
221;10983;Ram Sai;M;SBD;Raw;23.5;Open;73.1;74;180;-187.5;-187.5;;180;95;100;102.5;;102.5;210;-230;-230;;210;492.5;5;357.38;357.38
3044;57610;Ram Singh Sat;M;SBD;Single-ply;43.5;Masters 1;50.9;52;135;145;-155;;145.0;55;65;70;;70.0;145;155;162.5;;162.5;377.5;2;378.90;378.90
2720;44839;Ramón Martínez;M;SBD;Single-ply;;Junior/Abs;125.5;125+;;;;;310;;;;;200;;;;;260;770;1;438.43;438.43
2721;44839;Ramón Martínez;M;B;Single-ply;22.5;Absoluto;126;125+;;;;;;200;-210;-210;;200;;;;;;200;1;113.79;113.79
208;9280;Rama;F;SBD;Single-ply;22.5;Juniors;56.05;60;40;;;;40;30;;;;30;50;;;;50;120;3;141.09;141.09
327;15612;Rama Shyam Singh;M;SBD;Single-ply;;O;66;66;200;230;;;230;100;125;;;125;200;;;;200;555;15;435.78;435.78
3140;61831;Ramachandra;M;SBD;Single-ply;;Open;51.9;52;;;;;165;;;;;80;;;;;190;435;7;427.72;427.72
2916;53996;Ramadan Muhammad;M;B;Raw;35;Amateur Open;115.85;125;;;;;;;;;;170.1;;;;;;170.1;1;98.64;98.64
2933;53996;Ramadan Muhammad;M;B;Raw;35;Amateur Open;117.93;125;;;;;;;;;;158.76;;;;;;158.76;1;91.65;91.65
2940;53996;Ramadan Muhammad;M;B;Raw;37;Amateur Submaster;116.94;125;;;;;;;;;;158.76;;;;;;158.76;1;91.85;91.85
2952;53996;Ramadan Muhammad;M;B;Raw;36.5;Amateur Submaster;112.94;125;;;;;;;;;;102.06;;;;;;102.06;1;59.60;59.60
3107;60255;Ramadan Shebek Omar Mohamed;M;SBD;Raw;40.5;Masters 1;58.7;59;140;150;-160;;150;80;90;97.5;;97.5;190;210;215;;215;462.5;1;402.51;402.51
212;10071;Ramadhan Ahmed;M;SBD;Single-ply;27.5;Open;92.2;93;300;-330;330;;330;-180;180;190;;190;260;270;-280;;270;790;3;498.33;498.33
199;8252;Ramadhar Abdul Rahman;M;B;Single-ply;;Open;106.3;110;;;;;;;;;;195;;;;;;195;3;116.03;116.03
219;10742;Ramakrishnan;M;SBD;Single-ply;43.5;Masters 1;71.6;74;-140;140;-150;;140;70;80;-90;;80;160;180;-197.5;;180;400;2;294.69;294.69
3192;64134;Raman Puratchi;M;SBD;Single-ply;40.5;Masters 1;55.7;56;;;;;182.5;;;;;92.5;;;;;220;495;1;453.00;453.00
2578;39177;Raman Yeremashvili;M;B;Single-ply;27.5;Open;66.6;67.5;;;;;;185;192.5;197.5;;197.5;;;;;;197.5;2;153.93;153.93
2586;39177;Raman Yeremashvili;M;B;Single-ply;28.5;Open;66.7;67.5;;;;;;200;-210;217.5;;217.5;;;;;;217.5;2;169.31;169.31
202;8502;Ramana Murthy V V;M;SBD;Single-ply;;Masters 2;75.9;82.5;150;-165;165;;165;60;70;77.5;;77.5;150;160;170;;170;412.5;2;291.52;291.52
211;9914;Ramanan Ningthoujam;M;SBD;Single-ply;14.5;Sub-Juniors;62.2;66;80;100;-120;;100;50;60;-70;;60;90;120;-140;;120;280;6;231.22;231.22
283;13243;Ramandeep Dehal;F;SBD;Raw;;F-C-U23;107.8;84+;100;110;120;;120;47.5;50;55;;55;135;145;150;;150;325;3;265.41;265.41
2430;13243;Ramandeep Dehal;F;SBD;Raw;;F-C-Open;106.9;84+;60;80;-100;;80;35;40;47.5;;47.5;100;110;120;;120;247.5;2;202.51;202.51
2431;13243;Ramandeep Dehal;F;B;Raw;;F-C-BL;112.6;84+;;;;;;40;47.5;50;;50;;;;;;50;18;40.46;40.46
