MeetID;LifterID;Name;Sex;Event;Equipment;Age;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Wilks;McCulloch
2525;37155;O Dziewiczkiewicz;F;SBD;Single-ply;22.5;Juniors;75.6;82.5;;;;;170;;;;;95;;;;;180;445;3;420.94;420.94
2681;37155;O Dziewiczkiewicz;F;SBD;Single-ply;17.5;Juniors;70.5;75;120;130;135;;135;65;70;-72.5;;70;130;-140;-150;;130;335;5;331.65;331.65
11095;153624;O Porro Chan;M;SBD;Raw;24.5;R-O;80.9;83;132.5;142.5;147.5;;147.5;80;85;-87.5;;85;157.5;167.5;-177.5;;167.5;400;10;271.18;271.18
11626;167024;O Roussell;M;B;Single-ply;21;Junior 20-23;166.47;140+;;;;;;;;;;197.5;;;;;;197.5;1;107.62;109.78
11626;167024;O Roussell;M;D;Single-ply;21;Junior 20-23;166.47;140+;;;;;;;;;;;;;;;250;250;1;136.23;138.96
11577;166023;O Walker;M;B;Single-ply;38;Submaster;141.97;140+;;;;;;;;;;207.29;;;;;;207.29;1;115.60;115.60
3176;63385;O. Acron;M;SBD;Single-ply;;Masters 2;82.5;82.5;;;;;170;;;;;105;;;;;190;465;7;311.51;311.51
11513;164060;O. Araujo;M;SBD;Single-ply;;Varsity;88;90;;;;;230;;;;;125;;;;;212.5;567.5;7;366.55;366.55
5500;76480;O. Bjelland;M;S;Single-ply;;Open;90.00;90;;;;;170;;;;;;;;;;;;DQ;;
3131;61498;O. Dalsheim;M;SBD;Single-ply;;Open;60;60;;;;;160;;;;;102.5;;;;;175;437.5;6;373.13;373.13
3150;62239;O. Dutta;M;SBD;Single-ply;22.5;Juniors;100.5;110;;;;;250;;;;;135;;;;;225;610;4;370.50;370.50
3154;62239;O. Dutta;M;SBD;Single-ply;23.5;Juniors;110;110;;;;;255;;;;;140;;;;;230;625;3;367.81;367.81
3765;68316;O. Garcia;M;SBD;Single-ply;;Open;53.6;56;;;;;125;;;;;70;;;;;170;365;1;347.13;347.13
9860;68316;O. Garcia;M;SBD;Single-ply;;Boys;66.77;67.5;;;;;127.01;;;;;83.91;;;;;149.69;360.61;10;280.48;280.48
11514;164160;O. Guzman;M;SBD;Single-ply;;50-54;96.1;100;;;;;207.5;;;;;132.5;;;;;205;545;3;337.27;337.27
3158;62560;O. Lomba;M;SBD;Single-ply;;Masters 1;100;100;;;;;305;;;;;202.5;;;;;307.5;815;1;496.00;496.00
3169;63055;O. Lomholt;M;SBD;Single-ply;;Masters 2;75;75;;;;;165;;;;;95;;;;;200;460;5;327.78;327.78
11499;162654;O. Rogers;M;SBD;Single-ply;;Jr/Sr;100;100;;;;;;;;;;;;;;;;;DQ;;
3140;61843;O. Ronny;M;SBD;Single-ply;;Open;71.9;75;;;;;217.5;;;;;127.5;;;;;200;545;10;400.28;400.28
3141;61871;O. Vinje;M;SBD;Single-ply;;Masters 1;90;90;;;;;215;;;;;140;;;;;240;595;5;379.84;379.84
2651;41788;O'Connell;M;SBD;Single-ply;;Open;109.2;110;162.5;172.5;190;;190;115;125;132.5;;132.5;220;230;245;;245;567.5;5;334.73;334.73
6940;81271;O'Connor Leon;M;B;Raw;41.5;Masters 1;111.9;120;;;;;;175;-185;-185;;175;;;;;;175;2;102.46;102.46
6940;81228;O'Connor Liam;M;B;Raw;15.5;Subjuniors;74;74;;;;;;92.5;-95;95;;95;;;;;;95;2;68.33;68.33
11620;166940;O'Neil Roussell;M;B;Single-ply;20;20-23 Junior;165.02;140+;;;;;;;;;;182.5;;;;;;182.5;2;99.58;102.57
11621;166940;O'Neil Roussell;M;BD;Single-ply;20;Junior 19-23;166.38;140+;;;;;;;;;;192.5;;;;;197.5;389.99;2;212.54;218.91
11625;166940;O'Neil Roussell;M;B;Single-ply;20;Junior Men 20-23;168.28;140+;;;;;;;;;;197.50;;;;;;197.50;1;107.44;110.67
11625;166940;O'Neil Roussell;M;D;Single-ply;20;Junior Men 20-23;168.28;140+;;;;;;;;;;;;;;;227.50;227.50;3;123.76;127.48
11627;166940;O'Neil Roussell;M;SBD;Single-ply;21;Junior Men;162.48;140+;;;;;230.00;;;;;187.50;;;;;245.00;662.49;1;362.35;369.60
11635;166940;O'Neil Roussell;M;;Single-ply;21;Junior Men 19-23;162.75;140+;;;;;237.50;;;;;192.50;;;;;255.00;684.99;1;374.57;382.06
11640;166940;O'Neil Roussell;M;SBD;Single-ply;22;Open;160.3;140+;;;;;292.5;;;;;222.5;;;;;232.5;747.49;1;409.67;413.76
11643;166940;O'Neil Roussell;M;SBD;Single-ply;;Junior Men 20-23;;140+;;;;;295.00;;;;;230.00;;;;;260.00;784.99;1;;
11643;166940;O'Neil Roussell;M;B;Single-ply;;Junior Men 20-23;;140+;;;;;;;;;;230.00;;;;;;230.00;1;;
11648;166940;O'Neil Roussell;M;SBD;Single-ply;22;Junior Men 20-23;168.46;140+;;;;;322.50;;;;;212.50;;;;;265.00;799.99;1;435.13;439.48
11826;166940;O'Neil Roussell;M;;Raw;28;Open Men;168.46;140+;;;;;272.50;;;;;197.50;;;;;277.50;747.50;2;406.58;406.58
11886;166940;O'Neil Roussell;M;;Raw;28;Open Men;162.75;140+;;;;;275.00;;;;;200.00;;;;;275.00;750.00;1;410.12;410.12
11898;166940;O'Neil Roussell;M;;Raw;28;Open;165.33;140+;;;;;300;;;;;195;;;;;272.5;767.5;2;418.68;418.68
9800;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;95.53;100;;;;;181.44;;;;;108.86;;;;;183.7;474;7;294.11;294.11
9968;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;96.25;100;;;;;188.24;;;;;117.93;;;;;204.12;510.29;3;315.57;315.57
9996;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;96.43;100;;;;;199.58;;;;;129.27;;;;;222.26;551.11;9;340.54;340.54
10031;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;107.23;110;;;;;229.06;;;;;131.54;;;;;231.33;591.94;2;351.19;351.19
10213;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;108.23;110;;;;;222.26;;;;;136.08;;;;;249.48;607.81;3;359.52;359.52
10334;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;108.68;110;;;;;249.48;;;;;145.15;;;;;258.55;653.17;2;385.84;385.84
10343;122068;O'Ryan Farley;M;SBD;Single-ply;;Boys;108.23;110;;;;;231.33;;;;;136.08;;;;;249.48;616.89;22;364.89;364.89
12789;194026;O'Sullivan David;M;SBD;Raw;26;Pro Open;89.7;90;215;230;240;;240;150;-165;165;;165;300;-315;-315;;300;705;1;450.84;450.84
219;10770;Oais Alhasani;M;SBD;Single-ply;23.5;Open;111.7;120;250;-260;-280;;250;155;175;185;;185;195;225;-280;;225;660;4;386.63;386.63
28;1091;Oakes;M;SBD;Single-ply;;Open;99.8;100;250;267.5;280;;280;160;170;177.5;;177.5;270;-287.5;-287.5;;270;727.5;7;443.10;443.10
10812;144052;Oakgar Maung;M;SBD;Raw;;R-T3;66.4;67.5;;;;;125;;;;;;;;;;160;285;1;222.68;222.68
10492;134855;Oakley Walraven;M;B;Raw;;R-O;92.2;93;;;;;;175;182.5;185;;185;;;;;;185;1;116.70;116.70
10492;134855;Oakley Walraven;M;SBD;Raw;;R-O;92.2;93;217.5;230;237.5;;237.5;175;182.5;185;;185;217.5;232.5;242.5;;242.5;665;1;419.48;419.48
11043;134855;Oakley Walraven;M;B;Raw;;R-O;;;;;;;;;;;;182.5;;;;;;182.5;1;;
11044;134855;Oakley Walraven;M;SBD;Raw;;R-O;90.8;93;222.5;230;-235;;230;172.5;182.5;187.5;;187.5;215;235;252.5;;252.5;670;23;425.82;425.82
11840;134855;Oakley Walraven;M;;Raw;29;Open Men;87.45;90;;;;;187.5;;;;;160;;;;;197.5;545;1;353.20;353.20
11905;134855;Oakley Walraven;M;;Wraps;29;Open Men;88.68;90;;;;;217.50;;;;;182.50;;;;;227.50;627.50;3;403.66;403.66
11905;134855;Oakley Walraven;M;;Raw;29;Open Men;88.68;90;;;;;;;;;;182.50;;;;;;182.50;1;117.40;117.40
12119;134855;Oakley Walraven;M;;Raw;31;Open;99.2;100;;;;;75;;;;;215;;;;;75;365;5;222.86;222.86
12188;134855;Oakley Walraven;M;;Raw;31;Open;99.7;100;;;;;75;;;;;225;;;;;75;375;3;228.50;228.50
12188;134855;Oakley Walraven;M;;Raw;31;Open;99.7;100;;;;;;;;;;225;;;;;;225;1;137.10;137.10
12222;134855;Oakley Walraven;M;;Raw;31;Open;99.6;100;;;;;;;;;;232.5;;;;;;232.5;1;141.72;141.72
12295;134855;Oakley Walraven;M;SBD;Raw;31;Open;98.9;100;;;;;260;;;;;227.5;;;;;275;762.5;1;466.13;466.13
12295;134855;Oakley Walraven;M;B;Raw;31;Open;98.9;100;;;;;;;;;;227.5;;;;;;227.5;1;139.08;139.08
12873;134855;Oakley Walraven;M;B;Raw;31;MR-O;99.79;100;;;;;;212.5;227.5;230;;230;;;;;;230;1;140.09;140.09
12748;192334;Oan Basson;M;SBD;Multi-ply;;Open;140;140;;;;;455;;;;;290;;;;;320;1065;2;595.13;595.13
12750;192334;Oan Basson;M;SBD;Multi-ply;;HWT;136.7;;420;440;466;471;466;-272.5;272.5;287.5;;287.5;300;-320;-320;;300;1053.5;8;590.86;590.86
837;20596;Obadiah Spencer;M;B;Single-ply;;Sub-Junior;67.5;67.5;;;;;;;;;;57.5;;;;;;57.5;1;44.33;44.33
11572;165942;Obbie Hampton;M;B;Single-ply;52;Men's Masters 50-59;140;140;;;;;;;;;;164.99;;;;;;164.99;3;92.20;107.41
2630;40965;Obdulio Galvan Luis;M;SBD;Single-ply;31.5;;83.45;;200;215;225;;225;140;150;-155;;150;220;-235;-240;;220;595;5;395.90;395.90
11277;157201;Obed A Hernandez;M;SBD;Single-ply;;Y2;79.2;82.5;;;;;167.5;;;;;92.5;;;;;150;410;1;281.70;281.70
9747;119915;Obed Alaniz;M;SBD;Single-ply;;Boys;101.6;110;;;;;111.13;;;;;72.57;;;;;129.27;312.98;9;189.30;189.30
9903;119915;Obed Alaniz;M;SBD;Single-ply;;Boys;102.24;110;;;;;131.54;;;;;74.84;;;;;142.88;349.27;7;210.74;210.74
9967;119915;Obed Alaniz;M;SBD;Single-ply;;Boys;;;;;;;;;;;;;;;;;;;DQ;;
9842;123230;Obed Guerrero;M;SBD;Single-ply;;Boys;101.38;110;;;;;210.92;;;;;129.27;;;;;174.63;514.83;3;311.64;311.64
10078;123230;Obed Guerrero;M;SBD;Single-ply;;Boys;104.51;110;;;;;222.26;;;;;120.2;;;;;190.51;532.97;6;319.00;319.00
10108;123230;Obed Guerrero;M;SBD;Single-ply;;Boys;101.33;110;;;;;244.94;;;;;129.27;;;;;190.51;564.72;1;341.90;341.90
10249;123230;Obed Guerrero;M;SBD;Single-ply;;Boys;102.6;110;;;;;272.16;;;;;140.61;;;;;192.78;605.55;1;364.89;364.89
10312;123230;Obed Guerrero;M;SBD;Single-ply;;Boys;110;110;;;;;;;;;;;;;;;;;DQ;;
10327;123230;Obed Guerrero;M;SBD;Single-ply;;Boys;104.78;110;;;;;265.35;;;;;151.95;;;;;204.12;621.42;8;371.61;371.61
8403;108104;Obed Hernandez;M;SBD;Wraps;14;Teen 1;90;90;167.5;185;192.5;202.5;192.5;92.5;105;117.5;;117.5;162.5;177.5;187.5;;187.5;497.5;1;317.60;390.65
9682;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;92.99;100;;;;;206.38;;;;;115.67;;;;;219.99;542.04;5;340.52;340.52
9972;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;88.09;90;;;;;260.82;;;;;142.88;;;;;233.6;637.3;6;411.41;411.41
10000;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;87.91;90;;;;;249.48;;;;;147.42;;;;;231.33;628.23;13;406.00;406.00
10046;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;89.18;90;;;;;258.55;;;;;138.35;;;;;226.8;623.69;3;400.03;400.03
10072;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;89.81;90;;;;;260.82;;;;;138.35;;;;;231.33;630.49;2;402.93;402.93
10168;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;89.63;90;;;;;265.35;;;;;138.35;;;;;231.33;635.03;1;406.25;406.25
10277;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;88.18;90;;;;;272.16;;;;;142.88;;;;;240.4;655.44;1;422.89;422.89
10340;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;88.68;90;;;;;278.96;;;;;145.15;;;;;249.48;673.58;6;433.30;433.30
10343;108104;Obed Hernandez;M;SBD;Single-ply;;Boys;88.63;90;;;;;281.23;;;;;142.88;;;;;247.21;671.32;6;431.98;431.98
11280;108104;Obed Hernandez;M;SBD;Single-ply;;Y;80.8;82.5;;;;;172.5;;;;;;;;;;165;337.5;1;228.98;228.98
11942;108104;Obed Hernandez;M;;Single-ply;14;Junior 13-15;86.18;90;;;;197.5;192.5;;;;132.5;127.5;;;;192.5;187.5;507.5;1;331.53;407.79
11946;108104;Obed Hernandez;M;;Single-ply;14;Junior 13-15;86.70;90;;;;;198.00;;;;;133.00;;;;;187.50;518.50;1;337.60;415.25
9763;120901;Obed Lopez;M;SBD;Single-ply;;Boys;89.72;90;;;;;133.81;;;;;92.99;;;;;156.49;383.29;9;245.08;245.08
12864;198213;Oberre Chinedu Emmanuel;M;SBD;Single-ply;;O;74.9;75;200;-225;225;;225;110;-120;120;;120;180;200;-220;;200;545;2;388.71;388.71
12656;186594;Obie Hampton;M;B;Single-ply;;Masters 50-54;140;140;;;;;;;;;;192.5;;;;;;192.5;1;107.57;107.57
9731;119116;Obie Hernandez;M;SBD;Single-ply;;Boys;89.36;90;;;;;238.14;;;;;142.88;;;;;224.53;605.55;6;388.00;388.00
9751;119116;Obie Hernandez;M;SBD;Single-ply;;Boys;88.63;90;;;;;247.21;;;;;136.08;;;;;222.26;605.55;4;389.65;389.65
9805;119116;Obie Hernandez;M;SBD;Single-ply;;Boys;89.18;90;;;;;238.14;;;;;136.08;;;;;231.33;605.55;4;388.40;388.40
10786;143396;Obie Sims;M;SBD;Single-ply;;M-O;90.6;93;140.6;156.5;172.4;;172.4;-142.9;142.9;-152;;142.9;176.9;192.8;208.7;;208.7;523.9;2;333.33;333.33
10793;143396;Obie Sims;M;SBD;Raw;36.5;R-O;91.6;93;170.1;176.9;186;;186;131.5;138.4;142.9;;142.9;183.7;204.1;217.7;;217.7;546.6;2;345.89;345.89
3697;67347;Obiel Garcia;M;SBD;Single-ply;28.5;Open;55.5;56;180;-182.5;-185;;180;105;110;117.5;;117.5;185;195;-200;;195;492.5;3;452.31;452.31
12026;174713;Obinna Owah;M;;Raw;23;Junior;117.8;125;;;;;;;;;;;;;;;320;320;1;184.79;184.79
12330;180592;Obinna Owoh;M;SBD;Wraps;24;Open;115.9;125;;;;;250;;;;;165;;;;;325;740;2;429.10;429.10
12102;176441;Obinnah Owah;M;;Wraps;23;Junior 20-23;116.00;125;;;;;227.50;;;;;157.50;;;;;320.00;705.00;1;408.71;408.71
12102;176441;Obinnah Owah;M;;Wraps;23;Open;116.00;125;;;;;227.50;;;;;157.50;;;;;320.00;705.00;1;408.71;408.71
7478;85956;Obioma Daleth Aligekwe;M;B;Raw;33.5;;98.62;100;;;;;;225;-232;;;225;;;;;;225;5;137.71;137.71
7479;85956;Obioma Daleth Aligekwe;M;B;Raw;33.5;;98.65;100;;;;;;;;;;237;;;;;;237;3;145.03;145.03
48;2076;Obrian Daly;M;SBD;Wraps;;Open;107.5;110;;;;;175;;;;;120;;;;;210;505;3;299.36;299.36
3119;60910;Obryan Rodríguez;M;;Single-ply;19.5;Juniors;80.44;83;267.5;280;-290;;280.0;150;157.5;165;;165.0;260;267.5;-277.5;;267.5;712.5;4;484.75;484.75
3725;60910;Obryan Rodríguez;M;SBD;Single-ply;16.5;Sub-Juniors;67.8;74;187.5;-195;-195;;187.5;95;102.5;107.5;;107.5;177.5;187.5;-197.5;;187.5;482.5;2;370.70;370.70
3733;60910;Obryan Rodríguez;M;B;Single-ply;17.5;Sub-Juniors;73.6;74;;;;;;125;130;132.5;;132.5;;;;;;132.5;1;95.68;95.68
3739;60910;Obryan Rodríguez;M;SBD;Single-ply;18.5;Juniors;72.53;74;212.5;220;-230;;220;130;137.5;140;;140;-225;225;-230;;225;585;2;426.92;426.92
2766;46618;Océane Durand;F;SBD;Raw;18.5;Junior;50.79;52;72.5;77.5;-80;;77.5;52.5;57.5;-60;;57.5;95;100;-105;;100;235;3;298.31;298.31
2766;46611;Océane Galtier;F;SBD;Raw;17.5;Subjunior;55.96;57;72.5;-77.5;-80;;72.5;27.5;30;-32.5;;30;82.5;90;-95;;90;192.5;4;226.62;226.62
207;9112;Oca Leonora;F;SBD;Single-ply;50.5;Masters 2;49.35;52;100;-113.5;113.5;;113.5;60;-66;-66;;60;110;-131;-131;;110;283.5;1;367.81;367.81
9756;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;92.44;100;;;;;136.08;;;;;92.99;;;;;204.12;433.18;3;272.91;272.91
9826;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;92.99;100;;;;;136.08;;;;;108.86;;;;;204.12;449.06;12;282.11;282.11
10018;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;97.57;100;;;;;185.97;;;;;102.06;;;;;226.8;514.83;3;316.51;316.51
10039;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;97.43;100;;;;;185.97;;;;;106.59;;;;;226.8;519.36;4;319.49;319.49
10079;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;96.21;100;;;;;188.24;;;;;117.93;;;;;244.94;551.11;5;340.88;340.88
10120;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;97.07;100;;;;;197.31;;;;;124.74;;;;;244.94;566.99;4;349.35;349.35
10310;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;99.79;100;;;;;208.65;;;;;124.74;;;;;260.82;594.21;2;361.93;361.93
10341;120565;Ochaun Mathis;M;SBD;Single-ply;;Boys;97.89;100;;;;;208.65;;;;;;;;;;;;DQ;;
12062;175488;Ociel Tapia;M;;Raw;20;Junior 20-23;65.85;67.5;;;;;130.00;;;;;105.00;;;;;150.00;385.00;1;302.87;311.95
1161;23416;Octario Zertoche;M;SBD;Raw;;Open;74.0;74;;;;;142.5;;;;;92.5;;;;;170.0;405.0;4;291.32;291.32
17;524;Octavia Waymand;F;BD;Raw;;Hs 14-15;67.5;67.5;;;;;;;;;;52.5;;;;130;117.5;170;1;173.51;173.51
9719;118233;Octavio Frausto;M;SBD;Single-ply;;Boys;81.92;82.5;;;;;127.01;;;;;77.11;;;;;136.08;340.19;5;228.87;228.87
9690;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;84.46;90;;;;;161.03;;;;;102.06;;;;;190.51;453.59;11;299.71;299.71
9713;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;84.01;90;;;;;158.76;;;;;102.06;;;;;190.51;451.32;8;299.13;299.13
9813;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;85;90;;;;;163.29;;;;;102.06;;;;;192.78;458.13;8;301.61;301.61
9918;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;81.6;82.5;;;;;170.1;;;;;102.06;;;;;181.44;453.59;4;305.88;305.88
10017;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;89.81;90;;;;;195.04;;;;;108.86;;;;;195.04;498.95;7;318.87;318.87
10071;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;89.27;90;;;;;195.04;;;;;113.4;;;;;208.65;517.1;7;331.49;331.49
10222;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;88.9;90;;;;;201.85;;;;;117.93;;;;;213.19;532.97;3;342.41;342.41
10282;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;89.63;90;;;;;201.85;;;;;117.93;;;;;;;DQ;;
10311;116390;Octavio Galicia;M;SBD;Single-ply;;Boys;89.54;90;;;;;188.24;;;;;117.93;;;;;204.12;510.29;3;326.62;326.62
147;6446;Octavio Gorrostieta;M;SBD;Multi-ply;;M-J;90;90;230;240;250;;250;145;157.5;160;;160;250;265;272.5;;272.5;682.5;1;435.70;435.70
11934;172863;Octavio Lepe;M;;Raw;22;Junior 20-23;74.43;75;;;;;127.5;;;;;87.5;;;;;187.5;402.5;14;288.34;291.22
11934;172863;Octavio Lepe;M;;Raw;22;Open;74.43;75;;;;;127.5;;;;;87.5;;;;;187.5;402.5;26;288.34;291.22
11906;172201;Octavio Navarro;M;;Raw;38;Submaster 35-29;99.34;100;;;;;192.50;;;;;150.00;;;;;217.50;560.00;1;341.72;341.72
12020;172201;Octavio Navarro;M;;Raw;39;Submaster 35-39;100.00;100;;;;;205.00;;;;;145.00;;;;;232.50;582.50;1;354.50;354.50
12117;172201;Octavio Navarro;M;;Raw;40;Master 40-44;89.8;90;;;;;205;;;;;-137.5;;;;;240;;DQ;;
12162;172201;Octavio Navarro;M;;Raw;40;Master 40-44;89.5;90;;;;;212.5;;;;;140;;;;;245;597.5;1;382.53;382.53
12207;172201;Octavio Navarro;M;;Raw;40;Master 40-44;100.00;100;;;;;237.50;;;;;137.50;;;;;240.00;615.00;1;374.28;374.28
12260;172201;Octavio Navarro;M;;Raw;40;Master 40-44;97.6;100;;;;;227.5;;;;;137.5;;;;;250;615;1;378.05;378.05
12616;172201;Octavio Navarro;M;SBD;Raw;42;Master 40-44;98.8;100;;;;;145;;;;;135;;;;;257.5;537.5;1;328.72;335.30
10063;127602;Octavio Vargas;M;SBD;Single-ply;;Boys;52.16;56;;;;;108.86;;;;;63.5;;;;;113.4;285.76;1;279.51;279.51
10150;127602;Octavio Vargas;M;SBD;Single-ply;;Boys;51.71;52;;;;;124.74;;;;;58.97;;;;;122.47;306.17;1;302.21;302.21
10202;127602;Octavio Vargas;M;SBD;Single-ply;;Boys;51.71;52;;;;;136.08;;;;;63.5;;;;;122.47;322.05;1;317.88;317.88
10254;127602;Octavio Vargas;M;SBD;Single-ply;;Boys;51.71;52;;;;;149.69;;;;;58.97;;;;;136.08;344.73;1;340.27;340.27
10332;127602;Octavio Vargas;M;SBD;Single-ply;;Boys;49.17;52;;;;;136.08;;;;;63.5;;;;;142.88;342.46;2;356.86;356.86
10344;127602;Octavio Vargas;M;SBD;Single-ply;;Div 2;47.81;52;;;;;136.08;;;;;63.5;;;;;140.61;340.19;11;365.74;365.74
7665;92122;Octavius Burnett;M;B;Raw;;Amateur Master 55-59;98.61;100;;;;;;;;;;165.56;;;;;;165.56;1;101.33;101.33
7665;92122;Octavius Burnett;M;B;Raw;;Amateur Open;98.61;100;;;;;;;;;;165.56;;;;;;165.56;2;101.33;101.33
11945;92122;Octavius Burnett;M;;Raw;55;Master 55-59;97.50;100;;;;;;;;;;165.00;;;;;;165.00;1;101.47;124.30
9779;121587;Octavius Vera;M;SBD;Single-ply;;Boys;102.06;110;;;;;215.46;;;;;115.67;;;;;181.44;512.56;2;309.47;309.47
9921;121587;Octavius Vera;M;SBD;Single-ply;;Boys;102.06;110;;;;;244.94;;;;;;;;;;;;DQ;;
9978;121587;Octavius Vera;M;SBD;Single-ply;;Boys;104.96;110;;;;;249.48;;;;;129.27;;;;;210.92;589.67;1;352.41;352.41
9996;121587;Octavius Vera;M;SBD;Single-ply;;Boys;104.24;110;;;;;260.82;;;;;131.54;;;;;217.72;610.08;3;365.50;365.50
10053;121587;Octavius Vera;M;SBD;Single-ply;;Boys;109.41;110;;;;;265.35;;;;;147.42;;;;;229.06;641.83;1;378.34;378.34
10093;121587;Octavius Vera;M;SBD;Single-ply;;Boys;107.77;110;;;;;276.69;;;;;140.61;;;;;235.87;653.17;1;386.88;386.88
10213;121587;Octavius Vera;M;SBD;Single-ply;;Boys;109.5;110;;;;;292.57;;;;;142.88;;;;;226.8;662.24;1;390.27;390.27
10334;121587;Octavius Vera;M;SBD;Single-ply;;Boys;107.95;110;;;;;310.71;;;;;158.76;;;;;238.14;707.6;1;418.89;418.89
10343;121587;Octavius Vera;M;SBD;Single-ply;;Boys;108.77;110;;;;;301.64;;;;;165.56;;;;;240.4;707.6;12;417.88;417.88
3163;62825;OD Wilson;M;SBD;Single-ply;33.5;Open;;125+;385;-412.5;422.5;;422.5;200;217.5;-222.5;;217.5;357.5;372.5;-405;;372.5;1012.5;1;;
12647;62825;OD Wilson;M;;Single-ply;;;;125+;;;;;342.5;;;;;205;;;;;342.5;890;3;;
12649;62825;OD Wilson;M;SBD;Single-ply;;Open;;125+;372.5;402.5;412.5;;412.5;192.5;210;-222.5;;210;350;-372.5;387.5;;387.5;1010;1;;
12650;62825;OD Wilson;M;SBD;Single-ply;;Open;;125+;392.5;420;455;;455;217.5;240;250;;250;342.5;385;397.5;;397.5;1102.5;1;;
5962;77389;Oda Bjerke;F;SBD;Raw;;Junior 19-23;71.50;72;92.5;100;105;;105.0;52.5;57.5;-60;;57.5;100;115;122.5;;122.5;285;1;279.47;279.47
5999;77389;Oda Bjerke;F;SBD;Raw;;Junior 19-23;71.95;72;100;107.5;-112.5;;107.5;55;60;-62.5;;60.0;110;125;132.5;;132.5;300;7;292.95;292.95
4771;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;95.10;84+;67.5;80;95;;95.0;40;50;57.5;;57.5;77.5;92.5;105;;105.0;257.5;1;217.87;217.87
4884;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;100.40;84+;90;100;110;;110.0;50;60;-65;;60.0;92.5;102.5;110;;110.0;280;1;232.85;232.85
4934;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;98.40;84+;120;125;130;;130.0;52.5;60;65;;65.0;100;112.5;117.5;;117.5;312.5;1;261.45;261.45
4999;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;98.25;84+;125;132.5;-142.5;;132.5;72.5;80;-82.5;;80.0;112.5;120;125;;125.0;337.5;1;282.50;282.50
5175;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;89.90;84+;115;125;135;;135.0;65;72.5;-77.5;;72.5;115;125;130;;130.0;337.5;1;291.76;291.76
5293;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;88.30;84+;125;-137.5;140;;140.0;60;-70;-70;;60.0;110;120;-130;;120.0;320;1;278.76;278.76
5300;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;88.50;84+;135;-145;150;;150.0;-75;75;80;;80.0;110;120;130;;130.0;360;2;313.29;313.29
5411;75324;Oda Elise Refring;F;SBD;Single-ply;;Teen 14-18;85.56;84+;135;-142.5;145;;145.0;70;75;-80;;75.0;115;122.5;132.5;;132.5;352.5;3;311.53;311.53
5851;77150;Oda Isabella Smit Ødegaard;F;SBD;Raw;;Junior 19-23;70.80;72;97.5;102.5;-107.5;;102.5;47.5;52.5;-55;;52.5;100;107.5;115;;115.0;270;1;266.53;266.53
5956;77150;Oda Isabella Smit Ødegaard;F;SBD;Single-ply;;Junior 19-23;71.50;72;155;-160;-160;;155.0;72.5;77.5;-80;;77.5;142.5;152.5;160;;160.0;392.5;1;384.88;384.88
2202;32367;Oda J Jensen;F;B;Raw;19.5;Juniors;52.55;57;;;;;;57.5;63;66;;66;;;;;;66;1;81.61;81.61
2211;32367;Oda J Jensen;F;SBD;Raw;20.5;Juniors;50.86;52;85;92.5;-97.5;;92.5;60;-65.5;66.5;;66.5;115;122.5;127.5;;127.5;286.5;1;363.30;363.30
