MeetID;LifterID;Name;Sex;Event;Equipment;Age;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Wilks;McCulloch
230;11372;E Ablukhkurov;M;SBD;Single-ply;;Open;54.5;56;;;;;110;;;;;62.5;;;;;;;DQ;;
10098;129067;E Adams;M;SBD;Single-ply;;Boys;105.23;110;;;;;;;;;;117.93;;;;;165.56;283.5;8;169.28;169.28
3027;56932;E Bontekoning;M;SBD;Single-ply;27.5;Open;103.2;110;;;;;287.5;;;;;155;;;;;287.5;730;20;438.93;438.93
10407;133335;E Brandon Hill;M;SBD;Multi-ply;33;M-O;107.86;110;330;-350;;;330;62.5;-240;240;;240;150;185;215;;215;785;1;464.84;464.84
3139;61796;E Cesar;F;SBD;Single-ply;;Open;48;48;;;;;;;;;;;;;;;;;DQ;;
230;11361;E Garifullina;F;SBD;Single-ply;;Open;50.8;52;;;;;147.5;;;;;65;;;;;150;362.5;2;460.09;460.09
421;18334;E Graham;F;SBD;Single-ply;;Open;60;60;;;;;85;;;;;52.5;;;;;110;247.5;1;275.93;275.93
2331;33136;E Kreipavicius;M;SBD;Raw;;S;104;105;;;;;240;;;;;170;;;;;275;685;1;410.72;410.72
748;20095;E MacCorquondale;F;SBD;Single-ply;;Open;75;75;;;;;82.5;;;;;37.5;;;;;115.0;235.0;2;223.40;223.40
10407;133339;E Marshall Johnson;M;D;Raw;33;M-O;132.27;140;;;;;;;;;;;352.5;-382.5;-410;;352.5;352.5;1;198.77;198.77
10280;131517;E Muhammed;M;SBD;Single-ply;;Boys;89.81;90;;;;;163.29;;;;;108.86;;;;;188.24;460.4;9;294.23;294.23
226;11255;E Mukai;M;SBD;Single-ply;;Open;125;125;;;;;270;;;;;205;;;;;260;735;2;418.84;418.84
3136;61699;E Nunez;F;SBD;Single-ply;;Open;48;48;;;;;50;;;;;25;;;;;90;165;5;218.53;218.53
10407;133334;E Richard Hanson;M;SBD;Multi-ply;28;M-O;99.97;100;290;-300;-300;;290;175;-185;-185;;175;230;242.5;-250;;242.5;707.5;1;430.63;430.63
3056;58197;E Shami;F;SBD;Single-ply;22.5;Juniors;82.2;82.5;-135;-135;-135;;;65;72.5;-85;;72.5;120;-127.5;-127.5;;120;;DQ;;
203;8678;E Skril;M;SBD;Single-ply;62.5;Masters 3;87.8;90;150;-180;180;;180;80;-95;95;;95;140;160;;;160;435;3;281.31;281.31
1913;30932;E Zegermacher;M;SBD;Single-ply;23.5;;86.3;90;;;;;150;;;;;140;;;;;200;490;3;319.86;319.86
30;1249;E. Arnold;M;SBD;Single-ply;;;110;110;347.5;-360;-360;;347.5;-205;210;215;;215;302.5;315;-317.5;;315;877.5;2;516.40;516.40
3152;1249;E. Arnold;M;SBD;Single-ply;;Open;125;125;;;;;355;;;;;212.5;;;;;307.5;875;4;498.61;498.61
628;19487;E. Belliveau;M;SBD;Single-ply;;Open;90.9;100;;;;;190.0;;;;;105.0;;;;;270.0;565.0;3;358.89;358.89
84;2895;E. Billings;M;B;Raw;;Open;100;100;;;;;;;;;;165.56;;;;;;165.56;2;100.76;100.76
4599;74998;E. Brevik;M;SBD;Single-ply;;Junior 19-23;63.10;67.5;95;105;110;;110.0;70;75;-80;;75.0;110;120;135;;135.0;320;2;260.97;260.97
494;18851;E. Brost;M;SBD;Single-ply;;Open;125;125;;;;;335;;;;;237.5;;;;;310;882.5;1;502.89;502.89
522;18851;E. Brost;M;SBD;Single-ply;;Open;;140+;;;;;300;;;;;230;;;;;325;855;1;;
3141;61881;E. Brown;M;SBD;Single-ply;;Masters 2;60;60;;;;;170;;;;;115;;;;;190;475;1;405.12;405.12
12646;186237;E. Burkett;M;SBD;Single-ply;;Open;90;90;;;;;294.84;;;;;181.44;;;;;281.23;757.5;2;483.58;483.58
3157;62524;E. Buys;M;SBD;Single-ply;;Juniors;82.5;82.5;;;;;250;;;;;140;;;;;260;650;6;435.44;435.44
3764;68270;E. Caesar;M;SBD;Single-ply;;Open;100;100;;;;;237.5;;;;;142.5;;;;;250;630;3;383.41;383.41
11523;164822;E. Chin;M;SBD;Single-ply;;;75;75;;;;;175;;;;;142.5;;;;;210;527.5;12;375.88;375.88
11523;164744;E. Crapo;F;SBD;Single-ply;;;44;44;;;;;107.5;;;;;55;;;;;107.5;270;1;380.18;380.18
11523;164777;E. Crittenden;F;SBD;Single-ply;;;;90+;;;;;62.5;;;;;62.5;;;;;130;255;2;;
2760;46424;E. Della Quercia;M;SBD;Single-ply;;Open;91.2;100;220;-240;240;;240;140;145;150;;150;215;225;235;;235;625;1;396.35;396.35
3157;46424;E. Della Quercia;M;SBD;Single-ply;;Juniors;82.5;82.5;;;;;212.5;;;;;140;;;;;225;577.5;11;386.87;386.87
11513;163765;E. Dicky;F;SBD;Single-ply;;Varsity;42;44;;;;;87.5;;;;;47.5;;;;;110;245;2;355.48;355.48
711;19781;E. Dunstan;M;B;Single-ply;;Open;73.6;75;;;;;;;;;;150.0;;;;;;150.0;1;108.31;108.31
11523;164783;E. Ferrer;F;SBD;Single-ply;;;82.5;82.5;;;;;110;;;;;75;;;;;185;370;1;332.99;332.99
3175;63249;E. Fillner;F;SBD;Single-ply;;Juniors;51.5;52;;;;;105;;;;;70;;;;;130;305;8;383.07;383.07
3149;62169;E. Finnegan;M;SBD;Single-ply;;Masters 2;100;100;;;;;160.0;;;;;110.0;;;;;207.5;477.5;3;290.60;290.60
11500;162767;E. Fleisher;M;SBD;Single-ply;;60-64;82.5;82.5;;;;;192.5;;;;;132.5;;;;;200;525;2;351.70;351.70
423;18353;E. Godson;M;SBD;Single-ply;;Open;80.3;82.5;;;;;155;;;;;110;;;;;195;460;4;313.30;313.30
11513;164122;E. Greenlee;M;SBD;Single-ply;;Varsity;139.5;125+;;;;;272.5;;;;;152.5;;;;;280;705;3;394.17;394.17
4559;74917;E. Gundersen;M;SBD;Single-ply;;Junior 19-23;81.4;82.5;200;210;-215;;210;115;120;-125;;120;-180;180;195;;195;525;1;354.57;354.57
12649;186374;E. Hammer;M;SBD;Single-ply;;Open;67.5;67.5;222.5;-240;-245;;222.5;132.5;137.5;-140;;137.5;217.5;227.5;232.5;;232.5;592.5;3;456.83;456.83
3757;68148;E. Hernandez;M;SBD;Single-ply;;Open;60;60;;;;;213.19;;;;;149.69;;;;;217.72;580.6;1;495.18;495.18
3764;68148;E. Hernandez;M;SBD;Single-ply;;Open;100;100;;;;;220;;;;;160;;;;;235;615;5;374.28;374.28
11513;163815;E. Hornes;F;SBD;Single-ply;;Varsity;55.3;56;;;;;110;;;;;45;;;;;132.5;287.5;4;341.63;341.63
3129;61458;E. Jack;M;SBD;Single-ply;;Open;100;100;;;;;272.5;;;;;172.5;;;;;285;730;5;444.27;444.27
3131;61458;E. Jack;M;SBD;Single-ply;;Open;100;100;;;;;302.5;;;;;180;;;;;300;782.5;6;476.22;476.22
3760;61458;E. Jack;M;SBD;Single-ply;;Open;100;100;;;;;;;;;;;;;;;;;DQ;;
11513;163957;E. Komperud;M;SBD;Single-ply;;Varsity;59.7;60;;;;;135;;;;;80;;;;;167.5;382.5;10;327.72;327.72
426;18413;E. Laitenen;M;SBD;Single-ply;;Open;53.8;56;;;;;57.5;;;;;40;;;;;74;171.5;1;162.49;162.49
425;18396;E. Levesque;M;SBD;Single-ply;;Open;80.3;82.5;;;;;235;;;;;117.5;;;;;240;592.5;5;403.55;403.55
11513;164103;E. Lewis;M;SBD;Single-ply;;Fr/Soph;112.5;125;;;;;190;;;;;107.5;;;;;242.5;540;1;315.68;315.68
11637;164103;E. Lewis;M;D;Single-ply;58;Master 55-59;89.81;90;;;;;;;;;;;;;;;205;205;1;131.01;169.14
11499;162622;E. Lipsey;M;SBD;Single-ply;;Jr/Sr;90;90;;;;;272.5;;;;;135;;;;;272.5;680;1;434.11;434.11
3765;68317;E. Lopez;M;SBD;Single-ply;;Open;58.1;60;;;;;120;;;;;90;;;;;145;355;1;311.95;311.95
10280;68317;E. Lopez;M;SBD;Single-ply;;Boys;61.14;67.5;;;;;172.37;;;;;97.52;;;;;172.37;442.25;2;370.82;370.82
12648;186294;E. Madlock;M;SBD;Single-ply;;Open;82.5;82.5;;;;;210;;;;;155;;;;;272.5;637.5;6;427.07;427.07
3133;61563;E. Massanet;M;SBD;Single-ply;;Open;52;52;;;;;182.5;;;;;120;;;;;150;452.5;11;444.03;444.03
3758;61563;E. Massanet;M;SBD;Single-ply;;Open;52;52;;;;;155;;;;;90;;;;;120;365;2;358.17;358.17
3158;62573;E. Mayta;M;SBD;Single-ply;;Masters 1;67.5;67.5;;;;;130;;;;;75;;;;;135;340;4;262.15;262.15
11513;164013;E. McCall;M;SBD;Single-ply;;Varsity;73.2;75;;;;;205;;;;;130;;;;;280;615;2;445.83;445.83
11499;162706;E. McCell;M;SBD;Single-ply;;Fr/Soph;75;75;;;;;185;;;;;107.5;;;;;210;502.5;2;358.06;358.06
552;19209;E. McGeachy;M;B;Single-ply;;Open;110;110;;;;;;;;;;165;;;;;;165;1;97.10;97.10
12646;186228;E. Melton;M;SBD;Single-ply;;Open;75;75;;;;;204.12;;;;;142.88;;;;;217.72;564.72;3;402.40;402.40
3759;68191;E. Milian;M;SBD;Single-ply;;Open;56;56;;;;;154.22;;;;;102.06;;;;;208.65;464.93;1;423.25;423.25
11523;164755;E. Mitkevicius;F;SBD;Single-ply;;;52;52;;;;;102.5;;;;;57.5;;;;;142.5;302.5;3;377.11;377.11
11513;163905;E. Moran;F;SBD;Single-ply;;Fr/Soph;100.2;90+;;;;;120;;;;;47.5;;;;;117.5;285;2;237.15;237.15
3757;68151;E. Moules;M;SBD;Single-ply;;Open;60;60;;;;;140.61;;;;;102.06;;;;;204.12;446.79;4;381.06;381.06
3138;61784;E. Nagy;M;SBD;Single-ply;;Masters 2;100;100;;;;;222.5;;;;;150;;;;;245;617.5;2;375.80;375.80
4483;74670;E. Nerdbø;M;B;Single-ply;;Junior 19-23;82.50;82.5;;;;;;130;135;;;135.0;;;;;;135;2;90.44;90.44
11499;162493;E. O'Quin;F;SBD;Single-ply;;Jr/Sr;52;52;;;;;112.5;;;;;45;;;;;112.5;270;2;336.59;336.59
3172;63185;E. Panno;M;SBD;Single-ply;;Masters 2;75;75;;;;;155;;;;;87.5;;;;;145;387.5;8;276.12;276.12
3132;61544;E. Paris;M;SBD;Single-ply;;Open;82.5;82.5;;;;;245;;;;;135;;;;;290;670;7;448.84;448.84
11513;163970;E. Perez;M;SBD;Single-ply;;Fr/Soph;65.4;67.5;;;;;120;;;;;85;;;;;165;370;11;292.72;292.72
3131;61513;E. Phiri;M;SBD;Single-ply;;Open;82.5;82.5;;;;;172.5;;;;;112.5;;;;;227.5;512.5;12;343.33;343.33
11500;162755;E. Piwonski;M;SBD;Single-ply;;40-44;82.5;82.5;;;;;187.5;;;;;142.5;;;;;205;535;7;358.40;358.40
3757;68156;E. Plaza;M;SBD;Single-ply;;Open;75;75;;;;;195.04;;;;;161.03;;;;;226.8;582.87;2;415.33;415.33
3759;68156;E. Plaza;M;SBD;Single-ply;;Open;75;75;;;;;197.31;;;;;154.22;;;;;226.8;578.33;2;412.10;412.10
3760;68156;E. Plaza;M;SBD;Single-ply;;Open;75;75;;;;;200;;;;;150;;;;;220;570;4;406.16;406.16
11513;163882;E. Proctor;F;SBD;Single-ply;;Varsity;73;75;;;;;122.5;;;;;75;;;;;127.5;325;5;314.34;314.34
2707;43972;E. Ricardo Melgoza Guzman;M;SBD;Single-ply;;Open;58.2;59;-140;-142.5;142.5;;142.5;-95;-95;-95;;;145;152.5;165;;165;307.5;3;269.77;269.77
3175;63252;E. Richards;F;SBD;Single-ply;;Juniors;51.55;52;;;;;95;;;;;47.5;;;;;105;247.5;11;310.62;310.62
11513;163892;E. Rolfe;F;SBD;Single-ply;;Fr/Soph;76.6;82.5;;;;;90;;;;;55;;;;;90;235;3;220.52;220.52
11523;164880;E. Saldierna;M;SBD;Single-ply;;;125;125;;;;;342.5;;;;;190;;;;;272.5;805;2;458.73;458.73
212;10000;E. Samedinova;F;SBD;Single-ply;19.5;Juniors;74.9;84;125;130;140;;140;55;-62.5;-62.5;;55;120;135;137.5;;137.5;332.5;3;316.35;316.35
2698;43641;E. Schijndel;F;SBD;Single-ply;40.5;Masters 1;72.2;75;;;;;95;;;;;80;;;;;135;310;2;302.02;302.02
11523;164748;E. Schuwerk;F;SBD;Single-ply;;;48;48;;;;;87.5;;;;;40;;;;;102.5;230;2;304.62;304.62
11060;152511;E. Scott;M;SBD;Single-ply;18.5;Y;113.15;125;165;-182.5;207.5;;207.5;145;157.5;-172.5;;157.5;-190;190;-227.5;;190;555;12;323.92;323.92
533;19098;E. Skyrianos;M;SBD;Single-ply;;SO;75;75;;;;;;;;;;67.5;;;;;112.5;180.0;3;128.26;128.26
552;19098;E. Skyrianos;M;SBD;Single-ply;;SO;75;75;;;;;;;;;;70;;;;;107.5;177.5;2;126.48;126.48
3160;62696;E. Spernovalasilis;M;SBD;Single-ply;18.5;Juniors;;125+;;;;;270;;;;;117.5;;;;;220;607.5;5;;
12648;186356;E. Stacy;M;SBD;Single-ply;;Masters 40+;125;125;;;;;200;;;;;137.5;;;;;205;542.5;2;309.14;309.14
11499;162721;E. Stormand;M;SBD;Single-ply;;Fr/Soph;90;90;;;;;157.5;;;;;77.5;;;;;167.5;402.5;5;256.95;256.95
11513;164080;E. Stromzand;M;SBD;Single-ply;;Varsity;100;100;;;;;185;;;;;102.5;;;;;195;482.5;11;293.64;293.64
3172;63171;E. Suarez;M;SBD;Single-ply;;Masters 1;110;110;;;;;250;;;;;160;;;;;270;680;4;400.18;400.18
11514;164170;E. Surrell;M;SBD;Single-ply;;50-54;123.5;125;;;;;272.5;;;;;182.5;;;;;250;705;1;402.75;402.75
3158;62552;E. Tejada;M;SBD;Single-ply;;Masters 1;67.5;67.5;;;;;140;;;;;105;;;;;180;425;5;327.68;327.68
429;18439;E. Timko;M;SBD;Single-ply;;Open;67;67.5;;;;;150;;;;;97.5;;;;;192.5;440;3;341.28;341.28
3132;61541;E. Ueda;M;SBD;Single-ply;;Open;75;75;;;;;205;;;;;140;;;;;200;545;11;388.35;388.35
429;18435;E. Vercillo;M;SBD;Single-ply;;Open;71;75;;;;;130;;;;;92.5;;;;;180;402.5;8;298.40;298.40
11513;163968;E. Vittetoe;M;SBD;Single-ply;;Fr/Soph;66.3;67.5;;;;;130;;;;;85;;;;;170;385;8;301.18;301.18
3131;61507;E. Wan;M;SBD;Single-ply;;Open;75;75;;;;;205;;;;;130;;;;;245;580;11;413.29;413.29
3132;61507;E. Wan;M;SBD;Single-ply;;Open;75;75;;;;;215;;;;;135;;;;;230;580;10;413.29;413.29
11499;162527;E. Watson;F;SBD;Single-ply;;Jr/Sr;82.5;82.5;;;;;110;;;;;65;;;;;122.5;297.5;5;267.74;267.74
11523;164873;E. Whalen;M;SBD;Single-ply;;;110;110;;;;;320;;;;;200;;;;;300;820;1;482.56;482.56
11514;164150;E. White;M;SBD;Single-ply;;50-54;89.8;90;;;;;232.5;;;;;155;;;;;275;662.5;1;423.42;423.42
11499;162722;E. Yeiter;M;SBD;Single-ply;;Fr/Soph;90;90;;;;;140;;;;;87.5;;;;;155;382.5;6;244.19;244.19
85;2919;E. Zambrano;M;B;Single-ply;;Open;67.5;67.5;;;;;;;;;;120.2;;;;;;120.2;1;92.68;92.68
11507;163506;E. Zimmerman;M;SBD;Single-ply;;40-44;110;110;;;;;267.5;;;;;150;;;;;250;667.5;4;392.82;392.82
3157;62514;E. Zino;M;SBD;Single-ply;;Juniors;75;75;;;;;270;;;;;140;;;;;235;645;5;459.60;459.60
212;10035;E.C. Rajan;M;SBD;Single-ply;40.5;Masters 1;61.5;66;150;180;-200;;180;110;117.5;120;;120;180;187.5;195;;195;495;1;412.88;412.88
216;10035;E.C. Rajan;M;SBD;Single-ply;43.5;Masters 1;61.95;66;-180;-180;180;;180;-115;115;127.5;;127.5;190;195;202.5;;202.5;510;1;422.66;422.66
3188;10035;E.C. Rajan;M;B;Single-ply;;Open;58.9;60;;;;;;;;;;125;;;;;;125;5;108.44;108.44
11767;169363;E.J. Ascona;M;;Raw;18;Junior Men 18-19;100.61;110;;;;;165.00;;;;;115.00;;;;;165.00;445.00;1;270.17;286.38
11828;169363;E.J. Ascona;M;;Single-ply;18;Junior Men 18-19;107.95;110;;;;;212.5;;;;;147.5;;;;;192.5;552.5;1;327.08;346.70
9775;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;65.14;67.5;;;;;165.56;;;;;79.38;;;;;158.76;403.7;3;320.45;320.45
9834;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;65.09;67.5;;;;;170.1;;;;;83.91;;;;;165.56;419.57;3;333.26;333.26
9884;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;65.86;67.5;;;;;174.63;;;;;88.45;;;;;185.97;449.06;5;353.22;353.22
9952;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;65.23;67.5;;;;;176.9;;;;;90.72;;;;;188.24;455.86;5;361.43;361.43
9991;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;65.14;67.5;;;;;179.17;;;;;95.25;;;;;181.44;455.86;11;361.85;361.85
10142;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;66.68;67.5;;;;;181.44;;;;;102.06;;;;;199.58;483.08;1;376.15;376.15
10200;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;67.04;67.5;;;;;183.7;;;;;97.52;;;;;190.51;471.74;1;365.72;365.72
10263;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;66.59;67.5;;;;;176.9;;;;;104.33;;;;;192.78;474;4;369.48;369.48
10327;121377;E'Darion Williams;M;SBD;Single-ply;;Boys;66.41;67.5;;;;;185.97;;;;;95.25;;;;;192.78;474;10;370.30;370.30
10083;128605;E'Darrion Williams;M;SBD;Single-ply;;Boys;;;;;;;;;;;;;;;;;;;DQ;;
3345;65974;Eðvarð Taylor Jónsson;M;D;Single-ply;65.5;Open;87.60;90;;;;;;;;;;;120.0;140.0;150.0;;150.0;150.0;6;97.12;97.12
6711;78705;Eady Monawaiti;M;SBD;Raw;;Masters 1;115.8;120;180;-200;205;;205;130;140;147.5;;147.5;245;260;270;;270;622.5;1;361.04;361.04
6714;78722;EadyManawaiti;M;SBD;Raw;;Masters 1;117.05;120;15;190;207.5;;207.5;130;142.5;-150;;142.5;245;255;272.5;;272.5;622.5;3;360.05;360.05
12131;177095;Eagle Lucas;M;;Raw;21;Junior 20-23;74.8;75;;;;;185;;;;;120;;;;;187.5;492.5;1;351.59;358.62
9729;118973;Eain Kennedy;M;SBD;Single-ply;;Boys;67.77;75;;;;;142.88;;;;;90.72;;;;;154.22;387.82;7;298.06;298.06
9826;118973;Eain Kennedy;M;SBD;Single-ply;;Boys;71.21;75;;;;;158.76;;;;;97.52;;;;;172.37;428.64;10;317.08;317.08
9854;118973;Eain Kennedy;M;SBD;Single-ply;;Boys;72.3;75;;;;;158.76;;;;;90.72;;;;;163.29;412.77;9;301.93;301.93
7232;83254;Eamom Zalencich;M;SBD;Raw;29.5;;81.6;83;140;150;160;;160;90;100;-102.5;;100;180;195;210;;210;470;8;316.95;316.95
301;14264;Eamon Alsaffar;M;SBD;Raw;;M-BL;81.13;83;162.5;172.5;-182.5;;172.5;105;112.5;117.5;;117.5;190;200;210;;210;500;30;338.38;338.38
11001;149126;Eamon Gregory-Dowd;M;SBD;Raw;15.5;R-T1;72.00;74;80;-87.5;95;;95.0;40;47.5;52.5;;52.5;77.5;87.5;100;;100.0;247.5;1;181.59;181.59
7113;82331;Eamon Lindsay;M;B;Raw;;;82.5;83;;;;;;132.5;137.5;-142.5;;137.5;;;;;;137.5;1;92.11;92.11
7117;82331;Eamon Lindsay;M;SBD;Raw;;;82;83;60;-65;-70;;60;120;125;-130;;125;205;215;222.5;;222.5;407.5;3;273.99;273.99
7136;82331;Eamon Lindsay;M;SBD;Raw;;;81.6;83;170;180;185;;185;-120;120;125;;125;210;222.5;230;;230;540;2;364.16;364.16
7153;82331;Eamon Lindsay;M;SBD;Raw;;Open;82.8;83;195;207.5;-215;;207.5;135;-142.5;-142.5;;135;235;-245;245;;245;587.5;3;392.72;392.72
7162;82331;Eamon Lindsay;M;SBD;Raw;;Open;82.1;83;200;205;-207.5;;205;135;-137.5;137.5;;137.5;220;232.5;242.5;;242.5;585;3;393.04;393.04
7220;82331;Eamon Lindsay;M;SBD;Raw;;;88.7;93;-220;225;232.5;;232.5;142.5;147.5;-152.5;;147.5;240;250;-257.5;;250;630;2;405.22;405.22
3219;65057;Eamon Lovett;M;SBD;Raw;;M-Sen-C;79;83;;;;;132.5;;;;;102.5;;;;;140;375;4;258.07;258.07
9871;123781;Eamon McGregor;M;SBD;Single-ply;;Boys;95.98;100;;;;;192.78;;;;;102.06;;;;;190.51;485.34;10;300.51;300.51
10515;135504;Eamon Murtagh;M;SBD;Raw;30.5;R-O;102.6;105;190;195;200;;200;100;110;-115;;110;215;230;235;;235;545;3;328.41;328.41
2651;41769;Eamon Toal;M;SBD;Single-ply;;Open;89.2;90;282.5;295;302.5;;302.5;180;-190;190;;190;302.5;310;-327.5;;310;802.5;1;514.66;514.66
3127;41769;Eamon Toal;M;SBD;Single-ply;;Open;82.5;82.5;;;;;257.5;;;;;165;;;;;295;717.5;4;480.66;480.66
3128;41769;Eamon Toal;M;SBD;Single-ply;;Open;90;90;;;;;270;;;;;177.5;;;;;305;752.5;3;480.39;480.39
3129;41769;Eamon Toal;M;SBD;Single-ply;;Open;90;90;;;;;280;;;;;192.5;;;;;322.5;795;2;507.52;507.52
3130;41769;Eamon Toal;M;SBD;Single-ply;;Open;90;90;;;;;300;;;;;195;;;;;310;805;2;513.91;513.91
3131;41769;Eamon Toal;M;SBD;Single-ply;;Open;90;90;;;;;290;;;;;182.5;;;;;315;787.5;4;502.74;502.74
3140;41769;Eamon Toal;M;SBD;Single-ply;;Open;87;90;;;;;280;;;;;182.5;;;;;302.5;765;5;497.16;497.16
3144;41769;Eamon Toal;M;SBD;Single-ply;;Open;89.3;90;;;;;290;;;;;192.5;;;;;300;782.5;4;501.55;501.55
7251;83415;Eamon Zelenich;M;SBD;Raw;29.5;;83;83;155;162.5;170;;170;95;100;;;100;200;215;-220;;215;485;1;323.74;323.74
7265;83415;Eamon Zelenich;M;SBD;Raw;29.5;;82.4;83;160;-172.5;-172.5;;160;95;-100;100;;100;205;212.5;-217.5;;212.5;472.5;2;316.76;316.76
141;5997;Eamonn Harford;M;D;Raw;26;MO;136;140;;;;;;;;;;;345;360;-370;;360;360;1;202.07;202.07
3237;5997;Eamonn Harford;M;SBD;Wraps;27;MO-CR;150.5;155;327.5;345;-350;;345;185;192.5;197.5;;197.5;350;370;-400;;370;912.5;1;504.65;504.65
12789;5997;Eamonn Harford;M;SBD;Wraps;27;Pro Open;149.8;140+;315;327.5;345;;345;185;190;192.5;;192.5;350;365;-367.5;;365;902.5;1;499.44;499.44
3768;68456;Earl Evatt;M;B;Raw;;M4;98.7;100;;;;;;;;;;120;;;;;;120;1;73.42;73.42
3768;68456;Earl Evatt;M;B;Raw;;M4;98.7;100;;;;;;;;;;120;;;;;;120;2;73.42;73.42
10494;134982;Earl Hill;M;SBD;Raw;;R-O;109.5;120;202.5;217.5;230;;230.0;142.5;157.5;165;;165.0;205;227.5;237.5;;237.5;632.5;3;372.75;372.75
8243;105128;Earl King;M;SBD;Multi-ply;41;Masters;100.97;110;335.66;349.27;362.87;;362.87;258.55;;;;258.55;226.8;244.94;;;244.94;866.36;1;525.25;530.50
87;2989;Earl Leverett;M;SBD;Multi-ply;;M 65-69;79.2;82.5;160;172.5;182.5;;182.5;115;127.5;132.5;;132.5;150;167.5;-182.5;;167.5;482.5;1;331.51;331.51
2827;51339;Earl Murphy;M;BD;Raw;23;M-OR;108.8;110;;;;;;140;145;-150;;145;270;-290;-290;;270;415;10;245.06;245.06
2848;51339;Earl Murphy;M;SBD;Wraps;26;M-OR;106.9;110;240;260;-270;;260;150;165;-170;;165;280;300;-320;;300;725;2;430.58;430.58
10552;137041;Earl Obana;M;SBD;Raw;23.5;R-O;79.6;83;137.5;142.5;150;;150;92.5;97.5;107.5;;107.5;145;167.5;185;;185;442.5;8;303.05;303.05
12677;188121;Earl Phair;M;B;Raw;;O;110;110;;;;;;;;;;165.56;;;;;;;DQ;;
11519;164323;Earl Robinson;M;B;Single-ply;63;Master 5;102.5;110;;;;;;127.5;140;-145;;140;;;;;;140;3;84.39;119.92
11527;164323;Earl Robinson;M;B;Single-ply;;M5;110;110;;;;;;;;;;150;;;;;;150;1;88.27;88.27
952;21217;Earl Shea;M;SBD;Single-ply;;Master 1;90.7;100;;;;;50.0;;;;;50.0;;;;;100.0;200.0;2;127.18;127.18
1137;21217;Earl Shea;M;B;Raw;;Master 1;92.2;93;;;;;;;;;;50.0;;;;;;50.0;1;31.54;31.54
8017;101610;Earl Smiley;M;B;Raw;;Masters 55-59;120.66;125;;;;;;;;;;161.03;;;;;;161.03;1;92.46;92.46
12256;101610;Earl Smiley;M;B;Raw;58;Master 55-59;122.4;125;;;;;;;;;;165;;;;;;165;1;94.44;121.92
11111;153981;Earl Turner;M;SBD;Raw;28.5;R-O;102.8;105;200;212.5;-227.5;;212.5;137.5;140;-142.5;;140;242.5;260;-267.5;;260;612.5;2;368.81;368.81
11443;161210;Earl Uhl III;M;SBD;Raw;26.5;R-O;80.5;83;142.5;170;180;;180;102.5;115;-125;;115;182.5;200;-210;;200;495;6;336.62;336.62
11450;161210;Earl Uhl III;M;SBD;Raw;26.5;R-O;81.65;;170;-185;-187.5;;170.0;110;117.5;-120;;117.5;200;210;-217.5;;210.0;497.5;6;335.37;335.37
9717;118045;Earl Winkle;M;SBD;Single-ply;;Boys;94.53;100;;;;;183.7;;;;;104.33;;;;;165.56;453.59;7;282.78;282.78
9748;118045;Earl Winkle;M;SBD;Single-ply;;Boys;96.07;100;;;;;170.1;;;;;104.33;;;;;167.83;442.25;10;273.72;273.72
9945;118045;Earl Winkle;M;SBD;Single-ply;;Boys;95.89;100;;;;;183.7;;;;;108.86;;;;;158.76;451.32;6;279.56;279.56
3834;71016;Earl Young;M;SBD;Wraps;;nov;86.77;90;;;;;170;;;;;132.5;;;;;227.5;530;1;344.94;344.94
10762;71016;Earl Young;M;SBD;Raw;23.5;R-JR;85.1;;165;177.5;182.5;;182.5;122.5;127.5;132.5;;132.5;205;217.5;225;;225;540;1;355.27;355.27
10763;71016;Earl Young;M;SBD;Raw;23.5;R-JR;81.4;;167.5;180;185;;185;122.5;127.5;-132.5;;127.5;210;-220;-220;;210;522.5;4;352.88;352.88
12662;187157;Earle Conway;M;B;Single-ply;;Masters 68-74;82.5;82.5;;;;;;;;;;95;;;;;;95;4;63.64;63.64
12664;187157;Earle Conway;M;B;Multi-ply;;Masters 68-74;82.5;82.5;;;;;;;;;;102.5;;;;;;102.5;1;68.67;68.67
487;18816;Earle Harding;M;B;Single-ply;;Open;81.5;82.5;;;;;;;;;;142.5;;;;;;142.5;4;96.17;96.17
3834;71023;Earley Johnson;M;SBD;Wraps;;m4;80.88;82.5;;;;;67.5;;;;;42.5;;;;;90;200;1;135.61;135.61
10793;143587;Earlysha Turner;F;SBD;Raw;15.5;R-T;46.1;47;65.8;-81.7;-90.7;;65.8;29.5;34;-40.8;;34;79.4;102.1;-113.4;;102.1;201.9;1;275.31;275.31
9851;123430;Earnest Cade;M;SBD;Single-ply;;Boys JV;99.79;100;;;;;;;;;;;;;;;;;DQ;;
